Campaign,Date,City,Latitude,Longitude,Channel,Device,Ad,Impressions,CTR,Clicks,Daily_Average_CPC,Spend_(GBP),Conversions,Total_conversion value_(GBP),Likes_(Reactions),Shares,Comments
Summer ,7/16/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,579.4,0.014,8,1.37,11,6,327.6,108,21,18
Summer ,7/17/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,671,0.017,12,2.52,29,6,310.8,111,13,14
Summer ,7/18/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,909.5,0.015,14,2.42,33,6,352.8,108,17,3
Summer ,7/19/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1215.5,0.016,19,2.43,47,0,37.2,104,21,14
Summer ,7/20/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1070.6,0.017,18,2.3,42,5,357.6,104,24,15
Summer ,7/21/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,829.3,0.018,15,1.04,16,5,202.8,76,20,23
Summer ,7/22/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,905,0.019,17,2.02,35,2,229.2,115,13,17
Summer ,7/23/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1083.7,0.018,19,2.39,46,2,217.2,110,26,17
Summer ,7/24/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,847.1,0.018,15,1.01,15,0,43.2,105,22,12
Summer ,7/25/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1224.6,0.017,21,2.62,54,2,186,86,20,18
Summer ,7/26/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1125.3,0.017,19,2.23,43,6,524.4,110,22,17
Summer ,7/27/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,655.5,0.013,8,1.89,16,6,492,93,14,12
Summer ,7/28/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,581.3,0.019,11,1.6,17,1,74.4,115,22,20
Summer ,7/29/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,668.2,0.015,10,2.01,21,3,331.2,110,19,11
Summer ,7/30/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,670.7,0.017,11,1.47,16,3,290.4,99,24,15
Summer ,7/31/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1131.3,0.018,21,0.75,15,2,38.4,105,14,15
Summer ,8/1/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,770.7,0.011,9,1.93,17,2,172.8,87,24,20
Summer ,8/2/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1062.2,0.017,19,1.99,37,0,67.2,94,12,18
Summer ,8/3/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1152.4,0.013,15,1.98,30,2,109.2,90,12,18
Summer ,8/4/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,799.1,0.020,16,2.17,34,1,96,81,11,21
Summer ,8/5/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1223.2,0.015,18,1.31,23,0,3.6,91,16,11
Summer ,8/6/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1091,0.016,17,1.99,34,3,282,95,19,15
Summer ,8/7/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1047.4,0.016,17,2.69,46,4,417.6,110,10,20
Summer ,8/8/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1107.3,0.011,12,0.98,12,5,157.2,106,21,14
Summer ,8/9/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1008.7,0.018,18,2.48,45,5,472.8,115,8,5
Summer ,8/10/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1075.6,0.014,15,2.14,33,2,148.8,89,22,18
Summer ,8/11/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1097.2,0.014,16,2.48,39,5,334.8,116,19,8
Summer ,8/12/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,452.2,0.014,6,1.52,10,4,207.6,103,13,11
Summer ,8/13/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,963,0.014,14,1.52,21,1,99.6,94,23,8
Summer ,8/14/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,941.2,0.019,18,2.44,44,5,234,91,12,24
Summer ,8/15/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,744.1,0.010,7,2.21,16,1,31.2,73,13,15
Summer ,8/16/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1070.6,0.013,14,1.64,22,6,385.2,92,10,8
Summer ,8/17/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,586.9,0.016,9,2.55,24,4,187.2,111,22,23
Summer ,8/18/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,729.2,0.018,13,1.32,17,3,184.8,102,11,24
Summer ,8/19/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,958.9,0.018,17,1.46,25,5,244.8,117,14,14
Summer ,8/20/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,664.1,0.015,10,2.59,26,0,2.4,82,22,9
Summer ,8/21/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,960,0.011,11,2.2,24,6,350.4,85,22,18
Summer ,8/22/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,554.8,0.018,10,0.7,7,6,418.8,81,18,11
Summer ,8/23/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,412.7,0.017,7,2.42,16,2,212.4,109,17,18
Summer ,8/24/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,866.8,0.011,10,1.29,12,0,22.8,101,17,18
Summer ,8/25/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1268.1,0.015,19,1.75,34,0,61.2,118,14,27
Summer ,8/26/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,647.8,0.014,9,1.62,15,0,7.2,76,13,17
Summer ,8/27/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,893,0.018,16,0.78,12,3,246,78,21,15
Summer ,8/28/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1216.3,0.018,22,1.56,35,2,126,103,21,18
Summer ,8/29/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1065.2,0.012,13,1.12,15,2,133.2,87,7,6
Summer ,8/30/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,887.1,0.019,17,1.08,19,5,494.4,94,11,23
Summer ,8/31/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,420.9,0.015,6,0.74,5,0,45.6,110,18,8
Fall ,9/1/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1625,0.018,29,1.62,48,4,283.2,102,16,12
Fall ,9/2/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2067,0.016,33,1.7,56,7,393.6,91,21,23
Fall ,9/3/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2052,0.019,40,2.3,91,4,445.2,124,10,21
Fall ,9/4/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1345,0.013,18,2.25,41,8,469.2,88,11,21
Fall ,9/5/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1433,0.021,29,1.05,31,8,642,107,19,15
Fall ,9/6/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1864,0.022,41,0.79,33,2,230.4,85,14,9
Fall ,9/7/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1568,0.019,30,0.87,26,6,237.6,113,18,18
Fall ,9/8/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1608,0.018,30,1.74,51,4,387.6,69,13,15
Fall ,9/9/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1848,0.014,27,0.61,16,2,99.6,110,11,18
Fall ,9/10/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1485,0.016,23,0.79,19,2,159.6,82,14,20
Fall ,9/11/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1993,0.017,33,1.81,59,6,469.2,108,20,15
Fall ,9/12/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1695,0.014,23,2.38,55,5,333.6,120,9,9
Fall ,9/13/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1886,0.020,37,1.5,55,6,370.8,90,17,12
Fall ,9/14/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1973,0.020,39,2.35,91,6,583.2,126,14,23
Fall ,9/15/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2126,0.022,47,1.78,85,8,482.4,113,21,21
Fall ,9/16/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2268,0.014,32,1.39,44,6,288,81,11,15
Fall ,9/17/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1858,0.019,35,0.94,33,2,94.8,73,12,15
Fall ,9/18/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2094,0.016,34,2.37,80,8,748.8,115,19,17
Fall ,9/19/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1902,0.020,37,2.06,77,8,633.6,85,18,20
Fall ,9/20/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1206,0.014,17,1.04,17,2,214.8,76,16,18
Fall ,9/21/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1305,0.021,27,1.75,48,7,306,94,19,23
Fall ,9/22/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1935,0.017,33,0.91,30,3,183.6,103,19,17
Fall ,9/23/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1235,0.017,22,2.36,51,8,576,79,7,24
Fall ,9/24/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1597,0.017,28,1.29,36,8,702,119,14,21
Fall ,9/25/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1811,0.021,38,0.74,28,4,361.2,111,9,18
Fall ,9/26/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1245,0.021,26,0.81,21,5,560.4,73,24,15
Fall ,9/27/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2099,0.018,39,2.12,82,4,284.4,102,15,20
Fall ,9/28/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1400,0.024,34,2.14,72,2,122.4,89,19,21
Fall ,9/29/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2136,0.019,40,2.53,102,3,205.2,93,26,12
Fall ,9/30/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1401,0.022,30,1.22,37,8,834,106,22,9
Fall ,10/1/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1849,0.018,33,2.22,73,8,460.8,119,16,12
Fall ,10/2/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1505,0.016,24,2.23,53,8,536.4,107,26,20
Fall ,10/3/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1402,0.016,22,1.67,37,2,298.8,88,18,15
Fall ,10/4/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1855,0.016,30,1.48,44,2,308.4,97,20,12
Fall ,10/5/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1311,0.014,18,1.82,32,6,448.8,106,11,20
Fall ,10/6/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1971,0.018,36,1.85,67,6,642,109,12,24
Fall ,10/7/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1801,0.018,33,0.67,22,2,230.4,86,27,24
Fall ,10/8/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1146,0.018,21,1.62,33,4,241.2,109,14,23
Fall ,10/9/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1854,0.019,36,0.74,27,5,270,78,19,5
Fall ,10/10/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2153,0.019,40,2.3,93,4,315.6,102,14,15
Fall ,10/11/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1499,0.017,25,1.62,41,8,636,70,19,20
Fall ,10/12/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1594,0.020,32,2.44,77,6,622.8,95,26,12
Fall ,10/13/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1925,0.024,47,1.55,72,3,172.8,102,16,24
Fall ,10/14/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1531,0.012,19,1.15,22,8,306,71,18,11
Fall ,10/15/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1731,0.018,31,0.79,24,5,534,99,20,15
Fall ,10/16/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1237,0.018,22,1.12,24,6,556.8,68,14,11
Fall ,10/17/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1250,0.017,21,1.9,39,6,456,86,22,12
Fall ,10/18/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1900,0.014,27,0.84,23,6,475.2,91,13,17
Fall ,10/19/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1470,0.018,27,2.4,64,2,196.8,107,14,6
Fall ,10/20/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1736,0.018,32,1.53,48,5,523.2,94,25,9
Fall ,10/21/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2029,0.022,44,2.29,101,4,333.6,77,15,12
Fall ,10/22/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1309,0.020,26,1.74,45,3,297.6,91,22,12
Fall ,10/23/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1688,0.020,34,0.99,34,4,520.8,83,26,20
Fall ,10/24/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1738,0.020,34,1.07,36,4,374.4,93,10,9
Fall ,10/25/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1334,0.014,18,1.86,34,4,190.8,113,13,20
Fall ,10/26/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1586,0.023,37,1.76,64,7,470.4,87,16,15
Fall ,10/27/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1417,0.020,28,0.76,22,2,171.6,107,26,24
Fall ,10/28/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1408,0.020,28,2.51,71,8,698.4,77,17,21
Fall ,10/29/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1720,0.014,25,2.17,54,4,314.4,72,13,6
Fall ,10/30/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1903,0.015,29,0.82,24,6,428.4,96,20,15
Fall ,10/31/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1638,0.020,32,1.79,58,7,339.6,81,10,21
Fall ,11/1/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2050,0.020,41,2.44,101,7,498,109,15,21
Fall ,11/2/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1272,0.016,21,2.1,44,2,316.8,84,23,12
Fall ,11/3/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1845,0.017,30,2,61,7,583.2,86,16,21
Fall ,11/4/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1711,0.016,27,0.74,20,5,420,110,12,14
Fall ,11/5/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1087,0.018,19,0.99,19,8,861.6,114,24,3
Fall ,11/6/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1499,0.013,19,2.16,42,4,294,74,25,15
Fall ,11/7/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1744,0.015,25,1.1,28,3,278.4,99,29,6
Fall ,11/8/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1772,0.013,24,0.68,16,2,122.4,101,20,6
Fall ,11/9/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1153,0.015,17,1.35,23,8,576,80,15,12
Fall ,11/10/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1959,0.021,41,1.37,56,6,457.2,88,16,14
Fall ,11/11/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1956,0.017,33,1.74,57,4,205.2,80,15,12
Fall ,11/12/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1303,0.021,27,0.83,22,8,531.6,111,17,20
Fall ,11/13/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1702,0.014,25,1.4,34,2,142.8,118,25,26
Fall ,11/14/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1836,0.018,33,0.97,32,2,176.4,75,14,9
Fall ,11/15/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1258,0.020,25,2.06,52,5,619.2,113,17,18
Fall ,11/16/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1890,0.023,43,1.32,57,4,338.4,80,19,3
Fall ,11/17/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1898,0.013,24,1.55,37,5,292.8,117,9,17
Fall ,11/18/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1644,0.022,37,1.06,39,3,265.2,88,24,11
Fall ,11/19/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1295,0.011,15,1.78,26,6,238.8,103,17,18
Fall ,11/20/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1579,0.018,29,1.53,44,3,415.2,103,26,12
Fall ,11/21/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1773,0.014,24,0.59,14,3,213.6,95,19,8
Fall ,11/22/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2076,0.019,39,1.6,62,2,115.2,96,17,12
Fall ,11/23/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1330,0.012,16,2.04,33,4,349.2,105,21,18
Fall ,11/24/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2278,0.022,49,2.22,109,5,499.2,107,22,20
Fall ,11/25/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,2155,0.015,31,2.12,66,6,543.6,119,14,15
Fall ,11/26/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1454,0.021,31,1.4,44,5,262.8,86,10,21
Fall ,11/27/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1754,0.019,34,1.82,61,7,516,88,16,15
Fall ,11/28/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1782,0.017,30,1.87,55,2,121.2,98,15,20
Fall ,11/29/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1565,0.016,25,0.62,16,8,699.6,91,6,15
Fall ,11/30/2023,London,51.50735,-0.12776,Instagram,Desktop,Discount,1649,0.013,22,0.91,20,4,316.8,68,19,5
Spring ,3/1/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1200.6,0.021,25,1.36,34,3,165.6,90,12,5
Spring ,3/2/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,842.8,0.012,10,1.27,13,7,378,73,13,12
Spring ,3/3/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,992.2,0.015,15,0.91,14,6,266.4,95,5,8
Spring ,3/4/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,936.4,0.015,14,0.62,9,1,76.8,55,14,11
Spring ,3/5/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,819.6,0.017,14,1.54,22,1,62.4,81,13,6
Spring ,3/6/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1111.4,0.012,14,1.99,27,4,360,60,7,3
Spring ,3/7/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,736.4,0.016,12,1.81,22,2,86.4,77,8,5
Spring ,3/8/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,616.8,0.015,9,1.92,17,4,163.2,96,13,15
Spring ,3/9/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,929.2,0.011,10,2.31,24,6,367.2,67,7,6
Spring ,3/10/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1242.4,0.014,17,1.53,26,1,64.8,60,7,14
Spring ,3/11/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1349.8,0.021,28,1.6,45,4,144,71,1,6
Spring ,3/12/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,951.8,0.019,18,0.54,10,7,588,68,5,0
Spring ,3/13/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1153.2,0.019,22,2.1,45,7,310.8,89,8,12
Spring ,3/14/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,978.2,0.017,17,1.83,31,5,300,57,4,8
Spring ,3/15/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,573.2,0.019,11,1.37,15,5,366,53,8,8
Spring ,3/16/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1250,0.013,17,2.01,33,5,432,61,11,2
Spring ,3/17/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1373,0.015,20,1.9,38,2,156,94,12,9
Spring ,3/18/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1048,0.020,21,1.13,23,1,60,74,15,5
Spring ,3/19/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,982,0.018,18,1.83,33,1,50.4,93,11,0
Spring ,3/20/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,938.4,0.019,18,1.6,29,7,462,51,6,5
Spring ,3/21/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,935,0.017,16,1.4,23,7,352.8,53,0,3
Spring ,3/22/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,914.8,0.013,12,1.83,22,6,244.8,57,3,9
Spring ,3/23/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1253.2,0.014,18,1.92,34,5,372,67,9,5
Spring ,3/24/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1406.2,0.015,21,2.43,50,7,604.8,88,0,14
Spring ,3/25/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1071.2,0.017,18,1.3,23,5,432,50,7,6
Spring ,3/26/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,692,0.016,11,1.36,15,1,46.8,65,13,12
Spring ,3/27/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,684.2,0.021,14,2.06,29,7,302.4,88,10,6
Spring ,3/28/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,656.6,0.014,9,1.08,10,3,140.4,58,6,5
Spring ,3/29/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1086.6,0.013,14,1.67,24,5,264,76,11,9
Spring ,3/30/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1421.2,0.017,25,1.17,29,2,108,73,13,12
Spring ,3/31/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1161.6,0.017,20,2.04,41,4,196.8,83,10,3
Spring ,4/1/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1147.8,0.018,21,0.81,17,7,369.6,74,8,14
Spring ,4/2/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1107.2,0.019,22,2.06,44,8,643.2,70,4,14
Spring ,4/3/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1097.2,0.014,16,1.01,16,6,417.6,91,12,0
Spring ,4/4/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1219.8,0.021,26,0.9,23,8,384,66,7,9
Spring ,4/5/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1118.2,0.012,14,2.33,32,1,52.8,95,2,9
Spring ,4/6/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1238.6,0.019,24,0.71,17,4,297.6,81,11,3
Spring ,4/7/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1297.6,0.017,22,1.17,26,4,297.6,90,11,12
Spring ,4/8/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1076.2,0.017,18,2.35,42,3,158.4,87,8,15
Spring ,4/9/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1366.4,0.014,19,1.3,25,7,428.4,61,2,6
Spring ,4/10/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1308.2,0.014,19,2.15,40,8,566.4,93,4,3
Spring ,4/11/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1149.2,0.011,13,1.33,17,7,478.8,57,12,3
Spring ,4/12/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1338.4,0.013,18,1.51,27,5,312,96,12,5
Spring ,4/13/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1218,0.010,12,0.67,8,6,388.8,91,5,15
Spring ,4/14/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,848.8,0.018,16,1,16,4,235.2,71,6,3
Spring ,4/15/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,810.8,0.018,15,1.45,21,7,268.8,92,3,3
Spring ,4/16/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1348,0.017,23,2.19,49,1,76.8,84,0,9
Spring ,4/17/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1069.6,0.014,15,1.04,15,7,529.2,93,1,0
Spring ,4/18/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1201.6,0.014,17,1.24,21,5,480,70,0,11
Spring ,4/19/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1094,0.016,17,1.51,26,7,453.6,98,4,14
Spring ,4/20/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1055.2,0.016,17,1.52,25,1,94.8,51,0,8
Spring ,4/21/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1042,0.015,16,1.87,30,6,266.4,75,14,9
Spring ,4/22/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,769.6,0.019,15,1.74,26,7,411.6,80,11,6
Spring ,4/23/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1004.2,0.017,17,0.48,8,1,48,59,4,8
Spring ,4/24/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,769.4,0.013,10,2.06,20,1,90,76,13,11
Spring ,4/25/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,717.4,0.016,11,1.78,20,6,511.2,50,8,5
Spring ,4/26/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,982.8,0.011,11,0.46,5,2,192,59,1,9
Spring ,4/27/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1219.4,0.014,17,2.25,37,5,468,61,5,0
Spring ,4/28/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,738.8,0.018,13,2.14,28,4,331.2,68,4,8
Spring ,4/29/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,931.2,0.019,18,1.98,36,2,153.6,73,4,6
Spring ,4/30/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,997.2,0.013,13,1.22,15,2,139.2,69,8,8
Spring ,5/1/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,988,0.020,20,1.39,28,1,36,58,15,11
Spring ,5/2/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,966.4,0.017,16,0.87,14,3,219.6,66,14,0
Spring ,5/3/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,693.2,0.019,13,2.4,31,1,36,81,8,2
Spring ,5/4/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1361.4,0.018,25,0.87,21,8,633.6,96,15,9
Spring ,5/5/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1152,0.015,17,1.55,26,8,556.8,80,10,0
Spring ,5/6/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,939.2,0.014,14,1.71,23,2,189.6,72,6,14
Spring ,5/7/2023,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,813.8,0.021,17,1.44,25,7,529.2,69,2,2
